bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
TUTTLE, MARGARETTA MUHLENBERG (PERKINS) (MRS FREDERIC CROSBY TUTTLE).	Feet of clay.	522	2.0	368p il Little	Lit R	p31 S 8 '23 40flw Nation 117:495 O 31 '23 50w	'Feet (hi! And And Clay' Her In,- Mrs Tnttle a above admitted and and are as attract before character counterbalancing crudest dialogue doubtless drawing fail fluent hackneyed hardly has has have her her her if incident incidents insistence is it it its lags large less material morality must narrative never never not nppeal of of of on philosophizing power prototypes public—for rise snired so superficial taste that the the the the the the their to to untrained well will worn yet	1610	3.7420473083199997	229	5	8	tuttle + mm + feet of clay	1.5732267962981086
TUTTLE, MARGARETTA MUHLENBERG (PERKINS) (MRS FREDERIC CROSBY TUTTLE).	Feet of clay.	522	2.0	368p il Little	N Y Times	p22 S 9 '23 330w	'clean.' The and because being book far from if is is is is it it it remarkable scrupulously simply unusual	1610	3.7420473083199997	229	5	8	tuttle + mm + feet of clay	1.5732267962981086
TUTTLE, MARGARETTA MUHLENBERG (PERKINS) (MRS FREDERIC CROSBY TUTTLE).	Feet of clay.	522	2.0	368p il Little	N Y World	p9 O 14 '23 650w	And Her Her Ruth Snyder We abruptly abruptly are been but character charming cohesion disposition due ends for has heaviness her in is lacks life made material not of of off part prepared snapped story story the the the this this thread to too too woman	1610	3.7420473083199997	229	5	8	tuttle + mm + feet of clay	1.5732267962981086
TUTTLE, MARGARETTA MUHLENBERG (PERKINS) (MRS FREDERIC CROSBY TUTTLE).	Feet of clay.	522	2.0	368p il Little	Wl« Lib Bui	19:482 N '23		1610	3.7420473083199997	229	5	8	tuttle + mm + feet of clay	1.5732267962981086
FARJEON, ELEANOR.	Soul of Kol Nikon.	155	2.5	256p Stokes [7s 6d Collins]	Booklist	20:139 Ja '24 Boston Transcript p5 O 20 '23 180w	He He He Kol Kol Later Like Martin Nikon Nikon's Pippin So Then a a a a a a a again allzes and and apple away back becomes becomes bring but changeling charm child children creeps decides despairs fairy fantasy fiddle for for for for for from get grown-ups have he he he he he her her him him him himself his his his his his his human hungry identified in into into is is is it look love love love loves makes mind mother mother mother's music must must none of of of of of once orchard order playmate possess search search she she so soft soul soul soul that that that the the the the this thoughts to to to to turns up uses whose win winning with wits woods would	1310	3.23409461664	230	1	4	farjeon + e + soul of kol nikon	2.017971124680145
FARJEON, ELEANOR.	Soul of Kol Nikon.	155	2.5	256p Stokes [7s 6d Collins]	NY World plOe O	21 '23 250w	'Martin Apple E Eleanor Farjeon In Is Its Kol Martin: Orchard' Osbom Pippin This This W a and and and are because because book bound by charm class craves expect expectation failure fairy fantasy fellow filled from further give gloomy good he her him him himself his his in into is justifies lacks lacks love made merry moods mother new of of of of of of own permanently predecessor promptly put qualities recognize she something spirit story the the the the the the to to unique we whom with writers	1310	3.23409461664	230	1	4	farjeon + e + soul of kol nikon	2.017971124680145
FARJEON, ELEANOR.	Soul of Kol Nikon.	155	2.5	256p Stokes [7s 6d Collins]	Sat R	136:474 O 27 '23 480w	Gerald Gould Reviewed by	1310	3.23409461664	230	1	4	farjeon + e + soul of kol nikon	2.017971124680145
FARJEON, ELEANOR.	Soul of Kol Nikon.	155	2.5	256p Stokes [7s 6d Collins]	The Times [London] Lit Sup	p728 N 1 •23 400w		1310	3.23409461664	230	1	4	farjeon + e + soul of kol nikon	2.017971124680145
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	summary	summary	"'de 'silk-stocking' (lie 23-3S9G A Ate' But Corn Corn Grogan He Hot Hot Ike Into Is Michael Orogan Politics The Times Y a a a a a about against an an an an and and and astute bent boss business by by campaign central character club concocted corn corn corner corner decided.""—N district district doing done down-at-heels drives during during during encumbrances fellow flourishing for for for from from given good gradually green had has has has he he he he hot important in in invokes is is its keeper lakes le.-mied leader lias lioiling many much novel of of of off on on ordinance person political pot precious presidential rart reformer rest result rounded saloon scheme season; sent service sold street street takes the the the the the the the the the the title to twenty up uptown votes where which who whom year years years years"	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton		29 '23 620w	(N.C.) + Ap C Daily Greensboro Here News R W a afford book can follower good is lie lover miss nnd no no of of or or plO politics practical practitioner should student tales to which without	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	h Lit R	p604 Ap 14 '23 GOOw	  Allan Ford's Mr New The Xevins York a a accurate and appeal book but certain color fictional first-rate good half half historical is is it its its life local not novel of of old owes phases presentation principal story to vivirl	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	N Y Times pll F	11 '23 720w	'Forty-Odd City's Ford In James L Literary New No Shop.' The Years York a abundantly added and as better book book character clothed depiction entertainment fiction fitted for give has he he his his in in in interesting is is its memories new of of of of one past picture political proved realistic reminiscence semblance social such sufficiently than the this to which with	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	NY Tribune	p20 Mr 4 '23 850w	A D Douglas Ford From Jangle Mr a a and and bottom deep dredged fiber from going has his little little memory memory mud mysterious nickel of of of on oppressive past perpetual round round save save splendor stored that the the the the wells	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	h N Y World	p6e F 11 '23 330w	But E Ford Ford It Mr Mr Osborn \V also as because brings chapters clever destroyed determinedly environment fictional has has have he he he he he his his if in inscrutable is is is keep more most much of of on regret said sense side so so suggests tells than that that the the to to us way we worked	2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
FORD, JAMES LAUREN.	Hot Corn Ike.	168	2.0	300p Dutton	Survey	50:123 Ap 15 '23 40w		2580	3.08009011109	231	2	7	ford + jl + hot corn ike	1.8621868201079652
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	Booklist	21:146 Ja '24	"Alaskan Bk Cornet Incidentally Nature Ned R Seattle The a a a an and and and as book by captivity character child close clubman coast contacts denied elements ending eternal finds finds happy harsh has he health her him him horrors in in in inexorable is is island its life loves made man more never of of of of of of ominous on on own perilously primitive regeneration rich sacrifice sense spitt spoiled struggle than the the the the the the the the the the the theme tho title.""—Int urban verities wasted wastrel weaklings who wife with with years"	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	Boston Transcript	p5 Ap 21 '23 1160w	D L M Marshall Mr This While a a better book class—the fair has historical is it its never novel of representative romantic story than this told	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little		4 '23 700w	(N.C.) ;- Dally Edison Greensboro He Marshall Mr News a a adventure any as catches creator fiction great in interest is likes of of open p8 reader real recreational spaces success the the who	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	-| Int Bk R	p59 Ap '23 300w	Arctic Is Marshall Mr Trapping When and and and are author civilization country described describing doubtless effectively element far for he his his his hunting in in is it knows leaves loves north of one reason scenes success the the the unquestionably vividly which witchery	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	Lit R	p555 Mr 24 '23 320w	From In Is a and and and attention author book central character does end end fact far firmly from holds incredible is melodramatic of of one plausible plot reader's riveted so spite that that the the the the the the to wholly	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	NY Times	p9 F 18 '33 700w	His In Influence Marshall Mr a a and and and are can colorful common descriptions earth exert fascination feeling feeling frequently graphic have his keenly nature novels of on poetic previous sensitive show shows spaces story sympathetic the the the the their they to to to understand wild with with	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	N Y Tribune	p24 Ap 29 '23 850w	340 Bruce Gould Reviewed by	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	Springf'd Republican	p7a Je 24 '23 200w	'making1 It North a a adventure all and far for for for for goes man of of open popular prove readers spaces; tales that the the the toward weakness will with	4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	The Times [London] Lit Sup	p638 S 27 '23 140w		4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
MARSHALL, EDISON.	Isle of retribution.	338	1.75	332p Little	WIs Lib Bui	19:84 Mr '23		4390	3.38727569331	232	4	10	marshall + e + isle of retribution	2.0752651053540125
RICE, CALE YOUNG.	Youth's way	431	1.75	217p Century 23-6044	becomes secretly* engaged at the age of	17. and	An- David Invade; Like Mr Rice The a adapt all and and and and and and at attempts body book call certain changing chronicle constitute despairs developing dreams ears experience fascinated formative he he he hears himself his horizons is its its its its meaning mind most of of of of of of opposite painfully realm sex; son—the stands strives struggles sufferings swiftly temptations that the the the the the the the the threshold to to to to triumphs understand when with years years youth youths	2730	2.15606307776	233	2	4	rice + cy + youth's way	1.83006993091745
RICE, CALE YOUNG.	Youth's way	431	1.75	217p Century 23-6044	NY Times	p24 Ap 8 '23 420w	"David In Is It Mr N Rice's Times Y a all all an and and and anson are at because becomes before besides blur characteristics; clearly cut definite displays ease.""— embarrassing end endowed engagement escapes eyes: fiction figures from he he he he his in in in individual inferior involved is is lack little miraculous moreover never no not of of of one out proficiency rather reader's respect secondary shadowy sharp- situations stands than the the the the this to unreal various which who with with writing"	2730	2.15606307776	233	2	4	rice + cy + youth's way	1.83006993091745
RICE, CALE YOUNG.	Youth's way	431	1.75	217p Century 23-6044	NY Tribune	p24 My 6 '23 1750w	Cuppy Reviewed Will by	2730	2.15606307776	233	2	4	rice + cy + youth's way	1.83006993091745
RICE, CALE YOUNG.	Youth's way	431	1.75	217p Century 23-6044	Springf'd Republican	p7a Je 3 '23 550w		2730	2.15606307776	233	2	4	rice + cy + youth's way	1.83006993091745
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	summary	summary	23-7G3S After Alps Austria Austrian British Countess Dnphne Germany Hannele In In In In Is Lady She The The The The Tyrolese a a a a a a a a accept accepts accidentally affair after all all an an and and and and and and as at back because because been bird both by captain captain captain's countess countess described designs discovered displays dolls effigy excursion fatality for fox gone has has has he he her her her her her—he him husband in interpretation into is is is it it killed lady- latter living lover loves love—but makes marriage mystic mystical not obey occasion of of of of of of of of offer officer on out perfect proposes rage refugee relation second seeks serve sexes shop significance situation someone something spite stories story story subject such symbolic the the the the the the the the the the the three thru thru title to to to towering triangle wants war who wife with with with wonderfully	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Freeman	8:404 Ja 2 '24 SOOOw	Edwin He Lawrence's Mr Muir They a after are as as at beginning burns but command decade fresh fully genius had hand has he he he his his in inexhaustible little now on on other over resources resources richer seem spent squandering started still than the the them they to waste- were when	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Booklist	19:319 Jl '23		7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Greensboro (N.C.) Daily News	p6 Jl 15 '23 450w	Lawrence The Two an are as at at best equally examples fine his his insufferable its most of of of other perfect reviewer specimen stories strikes the this work	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Ind	110:353 My :'G '23 550w	Boynton H Reviewed W by	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Int Bk R	p40 Jl '23 GOOw	Leo Markun Reviewed bv	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Lit R	p732 Je 2 '23 700w	A Colton Is Lawrence Mr The This W a apparent but craftsman craftsmanship delicate does has he his ideas in interest is most negligible no not obscure of of original part seems sex shorter skill so stories the the the thing to whom work	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	"Nation 116:06""! Je"	6 '23 lOOOw	Each In J: Lawrence Macy Not The a a alone and anything are as as been before consolation each enough even has himself idea in in individuality is is is masterpiece matched naked new no novelty of of of one plot plots refute resides sheer stories story suggests that that the the the the the the there these to to treatment un- uninventive well which work	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	New Repub	35:132 Je 27 '23 1350w	L Lawrence Mr R about and anvwhere as as as at be best can done found has him his living show stories stories three today well which written	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	-\ New Statesman	20:752 Mr 31 '23 1950w	295 I In It Lawrence's Mortimer Mr Pleasure Raymond Three admiration against and and and and are believe civilised clearest coherent conception considerable contained first his in incline is is it love mingled most most of of of performance protest repugnance rush stories that the the the therefore to volume whole	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	N Y Times pll Ap	22 '23 750vv	D H Lawrence add and consequently created fame form has has he his his in perceptibly remarkable should stories tales that these three three tightened to	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	N Y Tribune	p!7 My 27 '23 200w	Burton Kascoe Reviewed by	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	N Y World	p8e Ap 22 '23 G50w	Broun It Lawrence There a against and and be censorious coldly common complaint confuse disinterestedness fact he heywood immorality impossible in is is it lies life not of rather serves strange tendency than that that the the the to too too true up warmly would yet	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Sat R	135:439 Mr 31 '23 400w	  Gerald Gould His Lawrence Mr The about and are as astray but characters characters differently: enunciating essence expostulatory fails genius gone happen happen happen his illuminating inevitability instead interpret is is lay-figures life life might nonsense; not not not of or that the the there things to well	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	-I Spec	130:630 Ap 14 '23 1050w	Lawrence's Mr These but have it made not reputation stories sustain they would	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Springf'd Republican	p7a My 13 '23 450w		7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	The Times [London] Lit Sup	p!95 Mr 22 '23 780w	Among D H How It Lawrence Mr a a also and and and appears as astonishingly at be be beauty but by can clear compelling darkly deep- does ease feel find flagging flowing good he he him his his in in in inspiration interest is is is it it: life mood near no not not novelists of of one oppression our overwhelming own physical power power quite rich running seems so some sources spread stream submerged that the the the the the then there to to to to very voice way where which who with	7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
LAWRENCE. DAVID HERBERT.	Captain's doll; three novelettes.	293	2.0	323p Seltzer	Wis Lib Bui	19:413 Jl '23		7960	3.3956256419599997	234	8	18	lawrence + dh + captain's doll	1.9257075672174309
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	summary	summary	As Gravs Hewan Hewan Hewan In Invalidism June June The Theodora Theodora Thru We a a a a a an and and and and and and and and are artistic as as atmosphere away breaks business but career circle conduct created daughter deeply desires egotism endowed enter entirely exacting exacting eyes fabric father's father's first fnmlly fondly for for fortunes fortunes frank girl goes has have he her her him his his his his his his his his his in in inner intense into is it life lives loving loyalty main- marriage meet mirthless nil nurses of of of of of of oldest on only opened other own own parents paved planned realization reconstruction remains result richly seek selfishness sister son stage: stay story strained struggles suppresses temperament than the the the the the the the the the the the their those throws to to understanding unformed unnecessarily until up way which which while wife wife's with with wrecks writer: youngest	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Boston Transcript	p4 My 19 '23 650w	English F J S This a a always and and appearance author because carefully colorful command communion familiar for if in it its its life manifest marks nature new of of of only phase planned prose respect sincerity story the thoughtful welcome with would	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Cleveland	p66 S '23		4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290		21 '23 340w	(N.C.) -I- A Dally Greensboro News Nothing O S S and and conception depicted faithfully human hut in original plO skillfully something true very very very very	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Lit R	p619 Ap 21 '23 600w	A Coblenlz Is S She The a about against and and appealing be beautiful earnestness economy fault has her her is is is learned little method most much not not of serious she that that that there thoughtful to urged with work writes	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	N Y Times	p!8 Mr 25 '23 450w	Capable and and and and and between character craftsman- delicately human in in in interactions interesting its its its knowledge life nature oetwecn of of portrayal rich ship sure temperaments the varied	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	NY Tribune	p20 Ap 22 '23 650w	  As Baron's Edith It Mrs T,eighton There a a ability about alone an and are are argue book certain character discrepancies elementary excellent features find has has in is made novel of of of one people real so some story surprising test that that the the them this to to wants which writer	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	N Y World	p7e Ag 12 '23 700w	'The Grays' Ruth Snyder The There They a again and are are author be behind can cultured in is lessons lives many mind of of over over passages passages product read soul story the the the them which with	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Sat R	134:200 Ag 19 '22 400w	But Even Gerald Gould I Is It T a admirable am am an arch as at be book characters conversation convinced—the crudely defect dull end fine get good he if imagination in in is it less lighter little not not of of otherwise quality quite seems so sole solid sure tendency that the the the the the their to to were would writing	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Spec	120:216 Ag 12 '22 220w	Also If Its On a a almost arc as author character clearly denned drawing extremely faults faults first hand have her hook humour indicate is is is it life little novel of of of other piece pompous promising seems seems sense seriousness she takes the the the the this title-page to to very very with work youth—for	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	Springfd Republican	p7a Ap 1 '23		4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BACON, CHARLOTTE.	The Grays.	21	0.0	3GOp J2 Putnam [7s 6d ,T. Cape] 23-6290	The Times [London] Lit Sup	p461 Jl 13 '22 130w	4SO\v Rather and carefully-written long novel	4170	3.29671923147	235	7	12	bacon + c + the grays	1.765366980475027
BROWN, KENNETH.	Putter Perkins.	67	1.5	126p Houghton	Booklist	19:251 My '23	Humorous an ardent but by champion continents found game golfer himself his improve of of science suddenly tale the to two unsuccessful using who	420	2.73409461664	236	1	4	brown + k + putter perkins	1.9257075672174309
BROWN, KENNETH.	Putter Perkins.	67	1.5	126p Houghton	Boston Transcript	p4 Ap 4 '23 250w	Is It The The This a a and be been climax combination cry decidedly- does exploited fairly far forced funny golf golf hard have in in is is its labored mirthful of over possibilities satisfactorily seem story style thing to topic torpedoes very well wireless with worn	420	2.73409461664	236	1	4	brown + k + putter perkins	1.9257075672174309
BROWN, KENNETH.	Putter Perkins.	67	1.5	126p Houghton	Int Bk R pfil My	'23 150w	A D Douglas Reviewed by	420	2.73409461664	236	1	4	brown + k + putter perkins	1.9257075672174309
BROWN, KENNETH.	Putter Perkins.	67	1.5	126p Houghton	Wis Lib Bui	19:160 Je '23		420	2.73409461664	236	1	4	brown + k + putter perkins	1.9257075672174309
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	Bookllst	20:104 D '23	Bertie Bertie Bertie's Jeeves Jeeves No On The Wooster adventures always and aunt could difficulty found friends his his how in in- invaluable joyous matter occasions of on or out pull relates rely serious story the the them themselves they to two valet when which	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	Boston Transcript	p6 Ja 2 '24 260w	It absolute all and bosh delightful is utterly	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	Ind	112:24 Ja 5 '24 120w	Boynton H Reviewed W by	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	-r Int Bk R	p70xN '23 300w	It accomplishes and be but can evidently fact in it laugh make no one purpose purpose questioning reader that that the the there view—to was with written	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	N Y Times	p22 O 14 '23 170w	It funny hilariously is	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	N Y Tribune	p22 N 4 '23 650w	  Bertie's But His Isabel Jeeves Mr Paterson What Wodehouse a adventures and and and antique at begin breathe brief characters consecutive- constitute destruction display do does dust eleventh episodes especially expect fancy for from have he he him his hour in in in is it lacked light lovingly most most nature necessary ness not not not novel; of offing oft one own rescue shines shopworn situations so speak stamina stood strain; take that the the the the the the the them them themselves they to to to unjaded utter with would would	1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
WODEHOUSE. PELHAM GRENVILLE.	Jeeves.	568	2.0	288p Doran	The Times [London] Lit Sup	p358 My 24 '23 70w		1580	3.6069292317300006	237	3	7	wodehouse + pg + jeeves	1.6676500256741729
MARSHALL, EDISON.	Land of forgotten men.	339	1.75	306p Little	Boston Transcript	p6 S 5 '23 800w	A Alaska Alaska But Dorothy Dorothy Includes Ishman Ivan Ivan Ivan's Newhall Peter Peter Peter Russian This a a a a and and and and and and and as ashore assigned at back been better better bring buried by coast condition desolate disfigured drowned first fled for from go greatly guide had had having he her her his in in is is is it killed latter living love makes man maroons marriage of of on party prove race remains report rocks sea secretary set south stage still storm story suspicion that that the the the the the the the the the them themselves they to to to to to triangle under violently violinist was washed wife with with wreck	1120	2.90606307776	238	2	4	marshall + e + land of forgotten men	2.0998242974115717
MARSHALL, EDISON.	Land of forgotten men.	339	1.75	306p Little		16 '23 150w	(N.C.) Daily Greensboro It It Its Mari- Marshall Mr News S Sarg's Tony a aa and and are arisen behaved belief beyond book characters deals equally ever fault first greatest have have human in infinitely is is is its life lifelike like makes more of onettes plO puppets real situation such that the the the them thnt unbelievable unreality with would would —	1120	2.90606307776	238	2	4	marshall + e + land of forgotten men	2.0998242974115717
MARSHALL, EDISON.	Land of forgotten men.	339	1.75	306p Little	N Y Times	p24 Ag 26 '23 5BOw	'nature Alaskan He The We admirable and and and animal are away barrens chapters dealing episodes existence faking' far fight for have his hunting knows life lore no not of on quintet real smack so stranded the the the the the their thing wholly wild winter with with	1120	2.90606307776	238	2	4	marshall + e + land of forgotten men	2.0998242974115717
MARSHALL, EDISON.	Land of forgotten men.	339	1.75	306p Little	Springf'd Republican	p7a N 4 '23 160w	Alaska Quite boring frequency happen improbable novel of seems the the to usual where with	1120	2.90606307776	238	2	4	marshall + e + land of forgotten men	2.0998242974115717
REES, ARTHUR JOHN.	Island of destiny.	428	2.0	3U2p Dodd [7s 6d Lane] ^^	summary	summary	"430 At Between But In Lit Sup The Times [London] a a a a a a a a a a a alone an and and and and and appearance as as as as as baronet baronet baronet's be before between but by cloud committed connexion course creature custodian dating died disappeared disposition distress due due extremely figures find from from game- guilt habit has has has has having he he hero hiis his his his his his his his his illegitimate in in in inevitably interest is is is island island keeper ladies lady lady lady latest living lonely loves.""—The man man's married masquerading melodramatic more murder mysterious new next not numerous of of of of of of of once past period pompous pretty prodigal prove rather recently remote result returned returned revealed romantic romantic separated shadows shady shouldered sinister son son son son's succouring suddenly taken tale the the the the the the the the the the the the there thereby this to to to to tropical truth under vices we who whom whom wife wife y young young young young"	440	3.04970092442	239	1	5	rees + aj + island of destiny	2.017971124680145
REES, ARTHUR JOHN.	Island of destiny.	428	2.0	3U2p Dodd [7s 6d Lane] ^^	Boston Transcript	p4 O 24 '23 G50w	The The a atmosphere be brush but character colors good i>.nd in in in is is it its lies main mucilage of of on plenty put skilful slim supporting sure tale that the the to value very water with with work	440	3.04970092442	239	1	5	rees + aj + island of destiny	2.017971124680145
REES, ARTHUR JOHN.	Island of destiny.	428	2.0	3U2p Dodd [7s 6d Lane] ^^	f- Lit R	pi68 O 20 '23 260w	The above and author's fairly he his hold infrequently interest level manages not of one's plot rises style the to well	440	3.04970092442	239	1	5	rees + aj + island of destiny	2.017971124680145
REES, ARTHUR JOHN.	Island of destiny.	428	2.0	3U2p Dodd [7s 6d Lane] ^^	h Outlook	135:194 O 3 '23 20w	 'grip- A The been better but bv emotionalism enough half have highllown in in is is it itself might mystery ping' plot smothered space story the told which	440	3.04970092442	239	1	5	rees + aj + island of destiny	2.017971124680145
