docid	tm_author	tm_title	tm_year	review_year	rownum	review_title	prize_author	bestseller_year	is_bestseller	obscure	firstpub	birthyear	us_national	lowest_date	standard_auth	review_wordcount	review_sentiment
uc2.ark+=13960=t02z1331h	laselle, mary augusta	short stories of the new ameri	1919.0	1919.0	1929.0	short stories of the new america.	False		False	False	1919		False	1919	laselle, mary august	440.0	3.68225496477
uc1.$b243174	held, john	i'm the h	1935.0	1935.0	4230.0	i'm the happiest girl in the world.	False		False	False	1935	1889.0	False	1935	held, john	820.0	3.20434975588
umn.31951000890449t	jones, elizabeth orton	ragman of paris and	1937.0	1937.0	5728.0	ragman of paris and his ragamuffins; ii.	False		False	False	1937	1910.0	False	1937	jones, elizabeth ort	2100.0	3.68407832024
uc1.$b98645	grey, zane	tales of the an	1926.0	1926.0	26.0	tales of the angler's eldorado, new zealand.	False		False	False	1926	1872.0	True	1926	grey, zane	5440.0	3.25389916576
mdp.39015030744836	heard, gerald	doppelgangers; a	1947.0	1947.0	5053.0	doppelgangers; an episode of the fourth, the psychological, revolution, 1997.	False		False	False	1947	1889.0	False	1947	heard, gerald	2400.0	3.15723124517
mdp.39015010441882	steinbeck, john	burning bright; a play in story form	1950.0	1950.0	3666.0	burning bright; a play in story form.	True		False	False	1950	1902.0	True	1950	steinbeck, john	5960.0	3.37833315144
inu.39000002119589	sayers, dorothy l. (dorothy leigh)	unpleasantness at the bell	1928.0	1928.0	397.0	unpleasantness at the bellona club.	False		False	False	1928	1893.0	False	1928	sayers, dorothy l. (	1010.0	3.3023474178400005
uc1.$b301798	markham, virgil	scamp; the f	1926.0	1926.0	399.0	the scamp; the fortunes of francis talbot and his friends during the reign of his majesty george the first.	False		False	False	1926	1899.0	False	1926	markham, virgil	5060.0	3.71425462459
nyp.33433076047939	rinehart, mary roberts	twenty-three and a half hours'	1918.0	1918.0	167.0	twenty-three and a half hours' leave.	False		False	False	1918	1876.0	False	1918	rinehart, mary rober	1000.0	3.86165730337
mdp.39015001619207	johnson, josephine winslow	winter orchard, and other stories	1935.0	1935.0	1497.0	winter orchard, and other stories.	True		False	False	1935	1910.0	True	1935	johnson, josephine w	4940.0	3.18774966711
uc2.ark+=13960=t3pv6bg42	brubaker, howard	ranny, otherwi	1917.0	1917.0	1076.0	ranny, otherwise randolph harrington dukes.	False		False	False	1917		False	1917	brubaker, howard	440.0	3.66666666667
wu.89052492741	james, will	flint spears, cowboy	1938.0	1938.0	3559.0	flint spears, cowboy rodeo contestant; 11.	False		False	False	1938	1892.0	True	1938	james, will	1850.0	3.84488262911
mdp.39015063547288	crofts, freeman wills	sea mystery; an inspector	1928.0	1928.0	205.0	sea mystery; an inspector french detective story.	False		False	False	1928	1879.0	False	1928	crofts, freeman will	1920.0	3.62940140845
mdp.39015014139961	jackson, charles	sunnier side; twelve arcadian 	1950.0	1950.0	5446.0	sunnier side; twelve arcadian tales.	False		False	False	1950	1903.0	True	1950	jackson, charles	4540.0	3.37833315144
mdp.39015063547296	crofts, freeman wills	sir john magill's last jo	1930.0	1930.0	4671.0	sir john magill's last journey.	False		False	False	1930	1879.0	False	1930	crofts, freeman will	1070.0	3.32084634062
mdp.39015027190902	blasco ibáñez, vicente	four horsemen of	1918.0	1918.0	27.0	four horsemen of the apocalypse (los cuatro jlnetes del apocalipsis); auth.	False		False	False	1918	1867.0	False	1918	blasco ibáñez, vicen	6790.0	3.57443820225
mdp.39015031231163	deeping, warwick	stories of love	1930.0	1930.0	6573.0	stories of love, courage and compassion.	False		False	False	1930	1877.0	False	1930	deeping, warwick	850.0	3.16042317031
mdp.39015063973138	walling, robert alfred john	corpse in the crimson slippers	1936.0	1936.0	223.0	the corpse in the crimson slippers.	False		False	False	1936	1869.0	False	1936	walling, robert alfr	320.0	3.5501030927800006
uc1.$b245263	walpole, hugh, sir	portrait of a man wi	1925.0	1925.0	470.0	portrait of a man with red hair; a romantic macabre.	False		False	False	1925	1884.0	False	1925	walpole, hugh, sir	8260.0	3.62691639007
wu.89091855460	hindus, maurice gerschon	green worlds; an informa	1938.0	1938.0	470.0	green worlds; an informal chronicle.	False		False	False	1938	1891.0	False	1938	hindus, maurice gers	5340.0	3.62705932565
uc1.$b245095	walpole, hugh, sir	harmer john; an unwo	1926.0	1926.0	1083.0	harmer john; an unworldly story.	False		False	False	1926	1884.0	False	1926	walpole, hugh, sir	8920.0	3.57696985214
mdp.39015063547270	crofts, freeman wills	mystery in the english ch	1931.0	1931.0	3477.0	mystery in the english channel.	False		False	False	1931	1879.0	False	1931	crofts, freeman will	1530.0	3.53524702207
mdp.39015012348648	schneider, isidor	from the ki	1935.0	1935.0	34.0	from the kingdom of necessity.	False		False	False	1935	1896.0	False	1935	schneider, isidor	7570.0	3.6739162598
uc1.b3144889	bullett, gerald william	baker's cart, and ot	1925.0	1926.0	2509.0	baker's cart, and other tales.	False		False	False	1925	1894.0	False	1925	bullett, gerald will	4050.0	3.25269942245
uc1.$b312508	simpson, lola jean	back fire;	1927.0	1928.0	1794.0	back fire; a california story.	False		False	False	1927		True	1927	simpson, lola jean	1140.0	3.0814084507
uc1.$b86322	beck, warren	first fish, and other stories	1947.0	1948.0	3844.0	first fish, and other stories.	False		False	False	1947	1896.0	True	1947	beck, warren	1060.0	3.58030067392
mdp.39015049845632	keeler, harry stephen	riddle of the traveling skull	1934.0	1934.0	5877.0	riddle of the traveling skull.	False		False	False	1934	1890.0	True	1934	keeler, harry stephe	1380.0	3.7051830718
mdp.39015030745049	farrell, james t. (james thomas)	can all this grandeu	1937.0	1937.0	3668.0	can all this grandeur perish?	False		False	False	1937	1904.0	True	1937	farrell, james t. (j	3120.0	3.62089398428
uc1.$b299910	cunningham, albert benjamin	strange death o	1941.0	1941.0	931.0	the strange death of manny square.	False		False	False	1941	1888.0	False	1941	cunningham, albert b	400.0	3.920222028730001
mdp.39015030850781	briffault, robert	europa; the day	1935.0	1935.0	3948.0	europa; the days of ignorance.	False		False	False	1935	1876.0	False	1935	briffault, robert	10690.0	3.43098091434
uc1.b3810602	collier, john	presenting moonshine; stories	1941.0	1941.0	4596.0	presenting moonshine; stories.	False		False	False	1941	1901.0	True	1941	collier, john	5680.0	3.79180919211
inu.30000026066542	nabokov, vladimir vladimirovich	real life of s	1941.0	1941.0	4233.0	real life of sebastian knight.	False		False	False	1941	1899.0	True	1941	nabokov, vladimir vl	2150.0	3.34044405747
uc1.b3688064	cobb, irvin s. (irvin shrewsbury)	on an island that cost $24.00	1926.0	1926.0	2298.0	on an island that cost $24.00.	False		False	False	1926	1876.0	True	1926	cobb, irvin s. (irvi	3360.0	3.6130304679
iau.31858026760581	perutz, leo	master of the day o	1930.0	1930.0	2038.0	master of the day of judgmenttr from the german by hedwig singer.	False		False	False	1930	1882.0	False	1930	perutz, leo	7460.0	3.7203484932
mdp.39015066051288	macmahon, bryan	lion-tamer, and other stories	1949.0	1949.0	3507.0	lion-tamer, and other stories.	False		False	False	1949	1909.0	False	1949	macmahon, bryan	6670.0	3.68794273542
mdp.39015005637635	hanley, james	men in	1931.0	1932.0	3381.0	men in darkness; five stories: with a pref.	False		False	False	1931	1897.0	False	1931	hanley, james	3500.0	3.55709702954
mdp.39015059405186	hutchinson, vere	other gate,	1928.0	1928.0	289.0	other gate, and other stories.	False		False	False	1928		False	1928	hutchinson, vere	1270.0	3.46901408451
uc1.b3834529	forester, c. s. (cecil scott)	randall and the river of time	1950.0	1950.0	6005.0	randall and the river of time.	False		False	False	1950	1899.0	False	1950	forester, c. s. (cec	4540.0	3.39015606242
uc1.$b313759	perutz, leo	master of the day o	1930.0	1930.0	2038.0	master of the day of judgmenttr from the german by hedwig singer.	False		False	False	1930	1882.0	False	1930	perutz, leo	7460.0	3.7203484932
mdp.39015063947264	oppenheim, e. phillips (edward phillips)	treasure house of martin hews	1929.0	1929.0	1086.0	treasure house of martin hews.	False		False	False	1929	1866.0	False	1929	oppenheim, e. philli	2080.0	3.51095700416
uc1.$b103202	monsarrat, nicholas	depends what you mean by love	1947.0	1948.0	705.0	depends what you mean by love; 1.	False		False	False	1947	1910.0	False	1947	monsarrat, nicholas	2190.0	3.2058061171599994
mdp.39015030701117	kersh, gerald	sergeant nelson of the guard	1945.0	1945.0	866.0	sergeant nelson of the guards.	False		False	False	1945	1911.0	True	1945	kersh, gerald	2790.0	3.76762472885
mdp.39015008625553	mclaverty, michael	game cock, and 	1947.0	1947.0	224.0	game cock, and other stories; with il.	False		False	False	1947	1904.0	False	1947	mclaverty, michael	2680.0	3.7943387471
uc1.$b102104	kersh, gerald	prelude to a certain midnigh	1947.0	1947.0	5482.0	prelude to a certain midnight.	False		False	False	1947	1911.0	True	1947	kersh, gerald	3430.0	3.11438515081
mdp.39015016781380	wallace, edgar	when the gangs came t	1931.0	1932.0	3990.0	when the gangs came to london.	False		False	False	1931	1875.0	False	1931	wallace, edgar	660.0	3.75346831646
uc1.b3727440	williams, ben ames	all the br	1919.0	1919.0	2326.0	all the brothers were valiant.	False		False	False	1919	1889.0	True	1919	williams, ben ames	1680.0	3.86382355633
uc1.$b602093	krasnov, p. n. (petr nikolaevich)	from double	1926.0	1926.0	2266.0	from double eagle to red flag; with an introd.	False		False	False	1926	1869.0	False	1926	krasnov, p. n. (petr	7250.0	3.56659412405
uc1.$b312607	strong, l. a. g. (leonard alfred george)	don juan and the wheelbarrow	1931.0	1933.0	1842.0	don juan and the wheelbarrow, and other stories.	False		False	False	1931	1896.0	False	1931	strong, l. a. g. (le	3300.0	3.42441708148
uc1.$b86349	benefield, barry	eddie and the archangel mike	1943.0	1943.0	1530.0	eddie and the archangel mike.	False		False	False	1943	1877.0	True	1943	benefield, barry	4470.0	3.78198387662
mdp.39015009230650	doyle, arthur conan, sir	case book of sherlock holmes	1927.0	1927.0	2868.0	case book of sherlock holmes.	False		False	False	1927	1859.0	False	1927	doyle, arthur conan,	6350.0	3.13532110092
inu.32000000643801	traven, b	treasure of the sierra madre	1935.0	1935.0	84.0	treasure of the sierra madre.	False		False	False	1935	1882.0	False	1935	traven, b	6850.0	3.81187476527
uc2.ark+=13960=t6348hs85	cable, george washington	lovers of louisiana (to-day)	1918.0	1918.0	180.0	lovers of louisiana (to-day).	False		False	False	1918	1844.0	True	1918	cable, george washin	3810.0	3.8
uc1.b4381484	cobb, irvin s. (irvin shrewsbury)	judge priest turns detective	1937.0	1937.0	1273.0	judge priest turns detective.	False		False	False	1937	1876.0	True	1937	cobb, irvin s. (irvi	1820.0	3.25550689167
uc1.$b116190	becker, may lamberton	golden tales of the far west	1935.0	1936.0	3924.0	golden tales of the far west; decorations by lois lenski.	False		False	False	1935	1873.0	True	1935	becker, may lamberto	1160.0	3.66257731959
uc1.$b56717	grafton, c. w. (cornelius warren)	my name is christopher nag	1947.0	1947.0	1764.0	my name is christopher nagel.	False		False	False	1947	1909.0	False	1947	grafton, c. w. (corn	1240.0	2.9886774942
mdp.39015014608718	priestwood, gwen	through japanese barbed wire	1943.0	1943.0	980.0	through japanese barbed wire.	False		False	False	1943		False	1943	priestwood, gwen	1350.0	3.89099193831
mdp.39015051166448	heard, gerald	gospel according	1945.0	1945.0	2407.0	the gospel according to gamaliel.	False		False	False	1945	1889.0	False	1945	heard, gerald	2580.0	3.81409978308
mdp.39015063947033	oemler, marie (conway), mrs	sheaves; a comed	1928.0	1928.0	4791.0	sheaves; a comedy of manners.	False		False	False	1928	1879.0	True	1928	oemler, marie (conwa	1350.0	3.5256338028199994
nyp.33433075766570	phillpotts, eden	banks of colne (	1917.0	1917.0	1132.0	banks of colne (the nursery).	False		False	False	1917	1862.0	False	1917	phillpotts, eden	5450.0	3.74160887656
mdp.39015066058895	london, jack	little lady of t	1916.0	1916.0	463.0	little lady of the big house.	False		False	False	1916	1876.0	True	1916	london, jack	5440.0	2.43643754619
mdp.39015013443166	masters, edgar lee	children of the	1922.0	1922.0	1137.0	children of the market place.	False		False	False	1922	1868.0	True	1922	masters, edgar lee	4990.0	3.1087962963
uc1.$b56397	collins, norman	flames coming out of the top	1937.0	1938.0	1412.0	flames coming out of the top.	False		False	False	1937	1907.0	False	1937	collins, norman	5690.0	3.7818661971800007
uc1.b3687477	callaghan, morley	they shall inherit	1935.0	1935.0	4118.0	they shall inherit the earth.	False		False	False	1935	1903.0	False	1935	callaghan, morley	3860.0	3.43885929871
uc2.ark+=13960=t8pc3352k	patterson, j. e. (john edward)	passage of the barque sappho	1919.0	1920.0	2193.0	passage of the barque sappho.	False		False	False	1919	1866.0	False	1919	patterson, j. e. (jo	2120.0	3.61583793738
nyp.33433074968342	dodge, henry irving	skinner makes it fashionable	1920.0	1920.0	1461.0	skinner makes it fashionable.	False		False	False	1920	1861.0	False	1920	dodge, henry irving	1210.0	3.4046961326
nyp.33433076094303	knibbs, henry herbert	ridin' ki	1919.0	1919.0	1516.0	ridin' kid from powder river, il	False		False	False	1919	1874.0	True	1919	knibbs, henry herber	1140.0	3.90467648943
mdp.39015000540206	palmer, stuart	puzzle of the silver persian	1934.0	1934.0	3565.0	puzzle of the silver persian.	False		False	False	1934	1905.0	True	1934	palmer, stuart	1090.0	3.82310984308
uc1.b3868722	cleary, jon	you can't see 	1947.0	1947.0	5928.0	you can't see around corners.	False		False	False	1947	1917.0	False	1947	cleary, jon	5550.0	3.2616098518700003
inu.32000007712070	wodehouse, p. g., (pelham grenville)	uncle fred in 	1939.0	1939.0	5081.0	uncle fred in the springtime.	False		False	False	1939	1881.0	False	1939	wodehouse, p. g., (p	3930.0	3.66897084906
uc1.b3116860	weidman, jerome	i'll never go t	1941.0	1941.0	4377.0	i'll never go there any more.	False		False	False	1941	1913.0	True	1941	weidman, jerome	4760.0	3.44044405747
mdp.39015003676056	fletcher, j. s. (joseph smith)	murder of the lawyer's clerk	1933.0	1933.0	1435.0	murder of the lawyer's clerk.	False		False	False	1933	1863.0	False	1933	fletcher, j. s. (jos	780.0	3.90374639769
nyp.33433076089113	kendall, oswald	romance of the 	1916.0	1916.0	972.0	romance of the martin connor, il	False		False	False	1916		False	1916	kendall, oswald	3590.0	3.95103473762
uc1.b4097405	fast, howard	departure, and othe	1949.0	1949.0	4552.0	departure, and other stories.	False		False	False	1949	1914.0	True	1949	fast, howard	800.0	3.61246098975
mdp.39015005309961	finney, charles g. (charles grandison)	past the end of the pavement	1939.0	1939.0	3924.0	past the end of the pavement.	False		False	False	1939	1905.0	False	1939	finney, charles g. (	2180.0	3.40488994497
mdp.39015031304671	tarkington, booth	the fascinating stranger : an other stories	1923.0	1923.0	91.0	fascinating stranger: and other stories.	True		False	False	1923	1869.0	True	1923	tarkington, booth	5550.0	3.51540692405
uc1.$b56658	hewes, j v	high courts of heaven; a story	1943.0	1943.0	3734.0	high courts of heaven: a story of the r.a.f.	False		False	False	1943		False	1943	hewes, j v	2110.0	3.59609767496
uc1.$b105409	tabori, george	companions of	1946.0	1946.0	3186.0	companions of the left hand.	False		False	False	1946	1914.0	False	1946	tabori, george	4540.0	3.42766608392
uc1.$b105361	stuart, jesse	mongrel mettle, the	1944.0	1944.0	193.0	mongrel mettle; the autobiography of a dog; 11.	False		False	False	1944	1906.0	True	1944	stuart, jesse	3080.0	3.71993143976
uc1.$b105391	swinnerton, frank	faithful company, a winter's	1948.0	1948.0	4322.0	faithful company; a winter's tale.	False		False	False	1948	1884.0	False	1948	swinnerton, frank	3820.0	3.4002505616
uc1.$b105989	taylor, robert lewis	professor fodorski; a politico	1950.0	1950.0	6147.0	professor fodorski (a politico-sporting romance).	False		False	False	1950	1912.0	True	1950	taylor, robert lewis	2780.0	3.68013872216
uc1.$b491052	timmermans, felix	triptych of the three kings	1936.0	1936.0	3984.0	triptych of the three kings; tr.	False		False	False	1936	1886.0	False	1936	timmermans, felix	510.0	3.85003436426
uc1.$b799757	hume, cyril	street of the malcontents,: 	1927.0	1927.0	2536.0	street of the malcontents, and other stories.	False		False	False	1927	1900.0	False	1927	hume, cyril	170.0	3.0
uc1.b4386988	bunin, ivan alekseevich	the dreams of chang, and other stories; authorized translation f	1923.0	1923.0	2393.0	drenms of chang, and other stories; auth.	True		False	False	1923	1870.0	False	1923	bunin, ivan alekseev	2300.0	3.65606307776
uc1.$b105801	tomlinson, h. m. (henry major)	morning light, the islanders i	1946.0	1947.0	4210.0	morning light; the islanders in the days of oak and hemp.	False		False	False	1946	1873.0	False	1946	tomlinson, h. m. (he	3100.0	3.67538493989
uc1.b3295224	strong, l. a. g. (leonard alfred george)	english captain and other stor	1929.0	1931.0	5662.0	english captain, and other stories.	False		False	False	1929	1896.0	False	1929	strong, l. a. g. (le	3100.0	3.45819733869
uc1.$b105376	swanson, neil h. (neil harmon)	unconquered, a novel of the po	1947.0	1947.0	2989.0	unconquered; a novel of the ponllac conspiracy.	False		False	False	1947	1896.0	False	1947	swanson, neil h. (ne	1270.0	2.86438515081
mdp.39015059375330	burke, thomas	city of encounters, a london d	1932.0	1932.0	3195.0	city of encounters; a london divertissement.	False		False	False	1932	1886.0	False	1932	burke, thomas	3850.0	3.75346831646
nyp.33433074797550	brady, cyrus townsend	and thus he came; a chris	1916.0	1916.0	2342.0	and thus ho came; a christmas fantasy.	False		False	False	1916	1861.0	False	1916	brady, cyrus townsen	300.0	3.8237250554300006
uc2.ark+=13960=t6pz54630	scott, temple	silver age and other dram	1919.0	1919.0	114.0	silver age; and other dramatic memories.	False		False	False	1919	1864.0	False	1919	scott, temple	830.0	3.841127482380001
uc1.$b604985	van doren, mark	night of the s	1943.0	1943.0	3118.0	night of the summer solstice, and other stories of the russian war.	False		False	False	1943	1894.0	False	1943	van doren, mark	4150.0	3.7621642290400006
uc1.$b323508	butler, gerald	kiss the blood 	1946.0	1946.0	5289.0	kiss the blood off my hands.	False		False	False	1946	1907.0	False	1946	butler, gerald	1410.0	3.50852272727
nyp.33433075762124	vachell, horace annesley	fishpingle; a romance of the c	1917.0	1917.0	396.0	flshpingle; a romance of the countryside.	False		False	False	1917	1861.0	False	1917	vachell, horace anne	2440.0	3.5346740638
uc1.$b323501	burr, anna robeson brown	golden quicksand : a novel of 	1936.0	1936.0	3479.0	the golden quicksand: a novel of santa fe\	False		False	False	1936	1873.0	True	1936	burr, anna robeson b	1430.0	3.27505154639
mdp.39015031325833	hutchinson, r. c. (ray coryton)	elephant and castle, a reconst	1949.0	1949.0	3114.0	elephant and castle; a reconstruction.	False		False	False	1949	1907.0	False	1949	hutchinson, r. c. (r	6830.0	3.23829692376
